id,name,description,PerkType,icon_url,ConditionText,CompatibleEquipment,ExclusiveLabels,ExclusiveLabel,CraftModItem,GeneratedLabel
perkid_artifact_set1_sword,Hemorrhage,Bleeds lasts 25% longer (Works on both weapons). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_hatchet,Thrown Mastery,Thrown Axe projectiles reduce all axe skill cooldowns by 25% (5s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_warhammer,Mjölnir Blessing,"99% of hammer damage is converted to lightning, and you deal 20% more lightning damage with both weapons. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_greataxe,Darken Blade,"99% of damage is converted to void, and if INT is higher, replace base weapon scaling with Intelligence. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_bow,Electrified,"99% damage converted to lightning, and lightning damage from basic attacks is increased by 20% for both weapons. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_musket,Extra Levers,Traps and Sticky Bomb cooldown reduced by 20%. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_roundshield,Jagged Spikes,"When you are hit or block a hit from a melee attack, inflict bleed on your attacker dealing 10% of your weapon damage every second for 6s (2s cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_kiteshield,Refreshing Cleanse,"Cooldowns reduced by 5%.
On block: Lose one debuff. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_towershield,Shield Wall,"Gain 5% base damage reduction
You cannot dodge and stamina regen rate is reduced by 10%, but have 33% more stamina. (While active or sheathed). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_firestaff,Inner Power,"If your strength attribute is higher, replace your base weapon scaling with strength. +15% damage when you hit a target within 15m. (Works on both weapons). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_lifestaff,Nature's Vengeance,When you successfully heal gain 1% dmg for 10s (Stacks to 20). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_spear,Sting,Javelin now does 100% weapon damage and pulls targets towards you. But the default cooldown is increased to 20s and can only be reduced by conditional cooldown reduction. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_rapier,Finisher Harmony,"Attacks against Bleeding targets deal 15% more damage, and reduce Flourish's cooldown by 5% (1s cooldown, works on both weapons). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_icegauntlet,Chilling End,"Frozen, rooted or chilled enemies take 15% additional damage (on both weapons). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_voidgauntlet,Negative Energy,"Your ranged attacks inflict Disintegrate for 8s on both weapons (1 cooldown). And if your dexterity attribute is higher, replace your base weapon scaling with dexterity.",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_blunderbuss,Blighted Enchantment,"Attacks from both weapons against targets inflict a stack of poison and a decrease to incoming healing by 5% and outgoing by 2.5% per stack for 3s (Max 3 stacks, 1s activation cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_greatsword,Balanced Blade,"Offense Stance: +2% empower per attack for 5s (max 10 stacks)
Defense Stance: +2% fortify when hit for 5s (max 10 stacks). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_flail,Odo's Punishment,You deal 20% more damage to stunned or knocked down foes (Applies to both weapons). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_ring1,Ghoul's Harmony,"${-25}% damage, +25% lifesteal. All healing from lifesteal is increased by 5%. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_amulet1,Stunny Gaze,"Taunts are active. Generate 300% more threat. Stuns last 1s longer, but base damage is decreased by 10%. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_earring1,The Thirst,"Healing consumables are 33% stronger, but Survival and Mana Potion cooldowns are 25% longer. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_ring2,Expert,"Skills deal 12.5% more damage, but basic attacks deal 25% less damage. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_amulet2,Center of Attention,"Consumables, lifesteal, and outgoing heals are 25% weaker, but all other healing is 25% stronger. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_earring2,Rejuvenation,"Gain 2% health, 2 stamina, and 2 mana each second. But Survival Potion cooldowns are increased by 75%. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_swordperk,Jagged Whirls,"Whirling Blade inflicts bleed, dealing 10% weapon damage for 6s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_warhammerperk,Spark,Mighty Gavel causes a lightning strike that inflicts a 30% weaken for 7s. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_greataxeperk,Abyss,Deal 15% more damage when mana is below 100%. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_bowperk,Bolt,"Basic attacks build up stacks of static charge lasting 3s. Hitting with bow lightning damage at 3 stacks will consume the charges and trigger a bolt of lightning, dealing 80% damage. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_towerperk,Chromatic Ward,"You take 13% less damage from all elemental sources, and have +10% elemental armor. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_firestaffperk,Hellfire's Fury,+15% damage when you hit a target within 15m. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_spearperk,@PerkID_Artifact_Set1_SpearPerk_Name,@PerkID_Artifact_Set1_SpearPerk_Desc,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_iceperk,Icey Pain,+15% damage against rooted or frozen targets. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_voidperk,@PerkID_Artifact_Set1_VoidPerk_Name,@PerkID_Artifact_Set1_VoidPerk_Desc,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_blunderbussperk,Pest,8% damage against poisoned and diseased targets. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_flailperk,Odo's Defense,On Block: Heal for ${5 * perkMultiplier}% base health (3s cooldown).,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_heavychest,Survive,"If you get hit while your Health is below 50%, gain 20 stamina, lose all debuffs, and gain a Potion Surge that will recharge your next survival potion instantly. (120s Cooldown) (Can't use multiple potion surges within 75s of each other). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_heavyhands,Charged,"Whenever you take damage, gain an Empower charge that increases the damage of your next attack by 2% (max 10 charges.). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_heavylegs,Steady Foundation,When not in heavy loadout increase max health by 20% of the base value. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_mediumchest,Nature's Blessing,"Limited duration Empowers expire instantly, and durationless Empower's potency is reduced by 50%, but you always deal 20% more base damage. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_mediumhands,Ghostly Embrace,"When you hit an Empowered foe, dispell 2 of their Empowers and give yourself 10s of 10% Empower. (4s cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_mediumlegs,Magician's Boon,If in Medium equip weight deal 15% more Elemental damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_lighthead,Desperate Energy,"If you hit an enemy while your mana is below 50%, gain 4s of 25% increased damage. (10s cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_lightfeet,Ambush,deal 15% more damage and 25% critical chance as long as you haven't hit the target within 20s. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_hatchet,Corruption,Debuffs last 20% longer. (Works on both weapons). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_warhammer,Consume,25% life steal vs knocked down foes. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_greataxe,Momentum,Successful attacks gain 3% movement speed for 3s. (Works on both weapons and stacks 10 times.). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_bow,Poison Affinity,Deal 15% more damage to poisoned enemies. This affects both weapons. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_musket,Shrapnel Shot,Head shots on enemies cause 10% Bleed for 6s. (Works on both weapons). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_firestaff,Burnanation,"All firestaff skills and heavy attacks deal 33% less damage, but cause 10% burning for 5s. (Max 5 stacks). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_lifestaff,Light Touch,"For 5s after casting a life staff ability, the next heavy attack that passes through an ally will grant Reinforced, giving them 30% damage absorption for the next hit taken within 7s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_spear,Poison Tipped,Heavy melee attacks with either weapon cause poison dealing 15% weapon damage for 5s. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_rapier,Lava Tip,Heavy melee attacks on both weapons cause 10% burning for 6s (Max 3 stacks). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_icegauntlet,Frozen Tomb,"Hitting a target with entomb's break will inflict them with frostburn, slowing their move speed by 10%, and dealing 10% of your weapon damage every second for 5s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_voidgauntlet,Mending Rupture,Overflowing Essence heals for 100% more health and Essence Rupture does 50% more damage on hit. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_greatsword,Offensive Speed,When you enter offensive stance gain 6s of +20% move speed. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_flail,Heavy Burden,"If health is above 90%, attacks cause 20% Weaken for 5s. (5s cooldown on each target. Works on both weapons)). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_ring1,Elemental Affinity,"When you hit a target with an elemental damage attack (does not trigger on damage over time or attunements), gain 4% empower for 6s. (10s cooldown per damage type, max 1 stack per type.). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_amulet1,Phoenix Vengeance,"When you receive lethal damage, avoid death and regain 100% of your max health. Then become inflicted with Vengeance, reducing healing by 200% and taking damage equal to 20% of your max health every second until you die or get a kill. (180s cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_earring1,Alchemist's Ward,"When you get hit 20 times, gain a Potion Surge that will recharge your next survival potion instantly. (90s cooldown) (Can't use multiple potion surges within 75s of each other)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_hatchetperk,Defile,Deals 2% more damage per debuff on a target. (5 stacks max). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_greataxeperk,Endless Spin,"Whirlwind no longer needs to hit targets to continue spins, and can spin up to 12 times",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_bowperk,Poisoned Arrows,Charged attacks cause poison dealing 5% weapon damage for 10s. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set2_mediumhead,Royal,+11 to all attributes.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
